SPECID,CATAID,WHAN,BPT,bayes.agn.fracAGN,bayes.agn.fracAGN_err,bayes.sfh.age,bayes.sfh.age_err,bayes.sfh.age_main,bayes.sfh.age_main_err,bayes.stellar.age_m_star,bayes.stellar.age_m_star_err,bayes.dust.mass,bayes.dust.mass_err,bayes.sfh.sfr,bayes.sfh.sfr_err,bayes.sfh.sfr100Myrs,bayes.sfh.sfr100Myrs_err,bayes.stellar.m_gas,bayes.stellar.m_gas_err,bayes.stellar.m_star,bayes.stellar.m_star_err,best.chi_square,best.reduced_chi_square,best.agn.EBV,best.agn.beta,best.agn.delta,best.agn.disk_type,best.agn.emissivity,best.agn.fracAGN,best.agn.gamma,best.agn.law,best.agn.opening_angle,best.agn.psy,best.agn.r_ratio,best.agn.tau,best.agn.temperature,best.attenuation.B_B90,best.attenuation.E_BV_factor,best.attenuation.E_BV_lines,best.attenuation.E_BVs,best.attenuation.FUV,best.attenuation.V_B90,best.attenuation.powerlaw_slope,best.attenuation.uv_bump_amplitude,best.attenuation.uv_bump_wavelength,best.attenuation.uv_bump_width,best.dust.alpha,best.dust.gamma,best.dust.qhac,best.dust.umin,best.nebular.f_dust,best.nebular.f_esc,best.nebular.lines_width,best.nebular.logU,best.nebular.ne,best.nebular.zgas,best.sfh.age,best.sfh.age_burst,best.sfh.age_main,best.sfh.f_burst,best.sfh.tau_burst,best.sfh.tau_main,best.stellar.age_m_star,best.stellar.imf,best.stellar.metallicity,best.stellar.old_young_separation_age,best.universe.age,best.universe.luminosity_distance,best.universe.redshift,best.agn.accretion_power,best.agn.disk_luminosity,best.agn.intrin_Lnu_2500A_30deg,best.agn.luminosity,best.agn.polar_dust_luminosity,best.agn.torus_dust_luminosity,best.agn.total_dust_luminosity,best.dust.luminosity,best.dust.mass,best.sfh.integrated,best.sfh.sfr,best.sfh.sfr100Myrs,best.sfh.sfr10Myrs,best.stellar.lum,best.stellar.lum_ly,best.stellar.lum_ly_old,best.stellar.lum_ly_young,best.stellar.lum_old,best.stellar.lum_young,best.stellar.m_gas,best.stellar.m_gas_old,best.stellar.m_gas_young,best.stellar.m_star,best.stellar.m_star_old,best.stellar.m_star_young,best.stellar.n_ly,best.stellar.n_ly_old,best.stellar.n_ly_young,best.galex.FUV,best.galex.NUV,best.sdss.up,best.sdss.gp,best.sdss.rp,best.sdss.ip,best.sdss.zp,best.vista.vircam.Z,best.vista.vircam.Y,best.vista.vircam.J,best.vista.vircam.H,best.vista.vircam.Ks,best.WISE1,best.WISE2,best.WISE3,best.WISE4,best.herschel.pacs.100,best.herschel.pacs.160,best.PSW_ext,best.PMW_ext,best.PLW_ext
528174356874946560,376679,sAGN,AGNXY,0.0998463452320931,0.0048523000935624,10829.984468609317,1090.9017684075152,10829.984468609317,1090.9017684075152,5782.184143116143,722.8584708442811,3.6502104582573264e+38,3.3295097511097827e+37,9.899800941557196,0.9204549028010042,10.077007353557304,0.947716476670993,121381064947.8242,16775566858.51579,141708324748.78836,16616309252.092655,29.84825473003392,1.492412736501696,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,50.1,60.0,1.0,100.0,0.6482681416210969,0.25,0.6,0.15,1.6901866954194575,0.4857673805057402,-0.25,1.0,217.5,35.0,3.0,0.1,0.06,2.5,0.0,0.0,300.0,-3.0,100.0,0.019,11000.0,900.0,11000.0,0.01,500.0,3000.0,5973.89768805538,1.0,0.02,10.0,12375.20674618154,1.51854397801153e+25,0.1068,2.146486751248585e+37,1.8133553624518628e+37,3.7429557270009217e+21,2.2563984556516845e+37,1.6593460403319542e+36,2.771084891666266e+36,4.43043093199822e+36,3.987387838798396e+37,3.7029461408669366e+38,261123568108.94772,10.207955862207008,10.428428877689496,10.227345330541889,9.922317685668248e+37,5.053665072816523e+36,1.3867449502103036e+35,4.9149905777954936e+36,7.391315646805482e+37,2.531002038862767e+37,120737848712.0463,120731780004.90804,6068707.138227107,140385719366.27606,140289514650.7334,96204715.54264848,1.5211608768284567e+54,3.245406739831843e+52,1.4887068094301384e+54,0.1593057658955698,0.2424908726716765,0.4315890767809439,1.0145238887734975,1.846180687121344,2.535307995814104,3.286480200179534,3.198625585383112,4.109333745082166,4.9817478182108665,6.086468831471562,6.495625410946577,4.907573323727979,4.1312308546283525,9.182497242467718,10.432699482057812,292.7511901539993,413.0121530324751,273.81205279360364,139.29621625425992,56.14571550970998
528184252479596544,719471,sAGN,UNCXY,0.4926956537648883,0.0260407681999139,2905.626099916888,1557.2121785892857,2905.626099916888,1557.2121785892857,1102.2670479415688,846.5703088053123,4.52465396589307e+38,1.10591675915917e+38,38.64522204958772,7.26844880357246,2.7912341715458537,1.563831949542568,380250888.4964871,904242630.3737423,794850195.9802003,1193117111.0427055,174.38588014271596,8.719294007135797,0.03,-0.5,0.36,1.0,1.6,0.5,2.0,0.0,60.0,50.1,60.0,1.0,100.0,0.7138021918212595,0.25,0.4,0.1,1.09682636873552,0.5830326301216542,0.0,0.0,217.5,35.0,2.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,5000.0,5.0,5000.0,0.25,5.0,1.0,3110.001005766311,1.0,0.02,10.0,10502.80347662896,4.4641244174673135e+25,0.2821,2.41848751934976e+38,2.0431420364857848e+38,4.217259531634578e+22,2.542327130833377e+38,1.86961679893477e+37,3.122234144541153e+37,4.991850943475923e+37,4.991850943475923e+37,5.049431373345253e+38,934156908.8567256,30.0918209035502,2.335392272141814,23.353922721418137,8.221772251571933e+37,1.8801963095199489e+37,2.6522836696769995e+32,1.880169786683252e+37,1.242978152630733e+35,8.209342470045626e+37,331226449.5877969,325585894.8070646,5640554.780732359,602930332.5089515,375031786.8354795,227898545.67347208,5.599822018406752e+54,5.684236266723306e+49,5.599765176044084e+54,0.1146131262632514,0.1694438879594044,0.2422236670998251,0.3065876193019602,0.3884187881231863,0.448254959896157,0.5547705279522654,0.5567807397410147,0.589288696410426,0.7322294123261606,1.0062520753214597,1.4246567209362002,2.3111034540864543,3.0487821115893534,7.1884294039591,8.106459542489782,29.58722788218306,41.53775435954682,37.54846253819544,23.88737473897753,11.00166683651009
529211196608374784,197639,sAGN,UNCXY,0.1586308521098881,0.0674136143468472,3247.2465809370515,743.6301225592789,3247.2465809370515,743.6301225592789,2467.3757136365166,467.33703434728,3.6455139895983614e+38,1.1298215034280989e+38,4.939234596178094,1.2431623448068838,5.38145307125157,1.3114635716973704,56242540565.19848,9262280450.759829,73003850514.0,9729008653.013754,39.94159686051436,2.102189308448124,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,50.1,60.0,1.0,100.0,0.4315596977749801,0.25,0.4,0.1,1.137209996002408,0.3233223042054206,-0.25,1.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,3500.0,250.0,3500.0,0.01,800.0,500.0,2472.068983083589,1.0,0.02,10.0,10499.955170576332,4.469600041926301e+25,0.2824,1.102312064468202e+37,9.312349549961448e+36,1.9221666531337668e+21,1.158756390397222e+37,8.521446304392408e+35,1.423069723571534e+36,2.275214354010775e+36,2.0476929186096963e+37,4.730493223033242e+38,128676248160.54732,6.028455143368056,6.458800569444601,6.065958306660752,7.004152590316549e+37,3.001624944857912e+36,9.478246237936095e+34,2.906842482478551e+36,5.505025837433856e+37,1.4991267528826927e+37,55861003110.383606,55857396307.89952,3606802.4840920432,72815245032.00615,72758192269.58101,57052762.425149664,9.021253107891156e+53,2.1721599365305853e+52,8.804037114238098e+53,0.0142224117449577,0.0220987587994748,0.0327234727467191,0.0649263659853551,0.1561994682046538,0.2242299212892766,0.2929451362953007,0.2852348232916394,0.346500039177874,0.4641507774402842,0.5514188656001336,0.6784952802136393,0.4538890879913089,0.4094312133314871,0.6362495390397991,0.6052231866115643,10.548719279734216,28.49229849852149,31.079090421185505,20.7630928783332,9.774210835395978
529235110986278912,574332,sAGN,UNCXY,0.1104414056396704,0.0430715314504585,4703.613464433868,3128.627480805511,4703.613464433868,3128.627480805511,2155.8234351216447,1485.1758234240988,9.33338229501226e+37,2.889235198004208e+37,6.345056856297566,1.7412683286281676,6.748442017379405,1.576016397484984,19930431534.938404,8322083964.781104,28169978882.546688,8704694168.416664,22.32385843542554,1.1749399176539757,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,80.1,60.0,1.0,100.0,2.2788411301687304,0.75,0.6,0.4499999999999999,4.612798421175817,1.829633515044668,0.0,1.0,217.5,35.0,3.0,0.1,0.06,10.0,0.0,0.0,300.0,-3.0,100.0,0.019,901.0,250.0,901.0,0.25,50.0,1.0,709.170952049192,1.0,0.02,10.0,11097.483344689936,3.3940937769607137e+25,0.2219,1.9683626870477298e+37,1.6639670932792382e+37,3.4323502756374543e+21,2.0753762478153596e+37,1.5216468626186062e+36,2.592444682742605e+36,4.114091545361212e+36,3.702682390825088e+37,8.555678527712764e+37,40752444274.67074,1.3961677314390648,4.415644678950266,1.5301726825320805,5.283501139119968e+37,7.289869292105798e+35,3.612026347491191e+34,6.928666657356678e+35,4.915371409523824e+37,3.681297295961443e+36,14916215715.84323,14915269598.640097,946117.2031359064,25836228554.285336,25821872949.20532,14355605.080018826,2.173356018437066e+53,7.733292039954658e+51,2.0960230980375188e+53,0.0100355401776618,0.018169366626489,0.0328095854207417,0.0591006184762165,0.1099408715859402,0.1559552664763442,0.2088067059901879,0.2023036530453935,0.2573171155364559,0.3602871790546187,0.4916472351459753,0.6641513954140293,0.6476568273942503,0.6978039225458863,1.8136756332714756,1.7797112841359528,59.25640669774521,64.3822499351062,34.55226043452216,16.29584562851206,6.1006113462403135
529278266817669120,600408,sAGN,AGNXY,0.2000038833987423,0.0016089589212143,2297.2884811029703,1841.6488810477813,2297.2884811029703,1841.6488810477813,899.6818484393397,957.8921951607124,1.9749360560974474e+38,9.874680280487238e+36,22.03779723127901,4.278370575845504,21.169708291541244,2.952541992841077,10585667271.011814,5777154907.464832,18182384095.638294,7424282407.440502,33.81630958317788,1.779805767535678,0.03,-0.5,0.36,1.0,1.6,0.2,2.0,0.0,60.0,80.1,60.0,1.0,100.0,1.5341343934763776,0.75,0.4,0.3,3.089411954746005,1.2254297272692969,0.0,1.0,217.5,35.0,3.0,0.1,0.06,10.0,0.0,0.0,300.0,-3.0,100.0,0.019,901.0,250.0,901.0,0.25,800.0,1.0,680.7687873185334,1.0,0.02,10.0,11364.95876569249,2.9569809230316857e+25,0.1963,1.0161502391860949e+38,8.590086425431657e+37,1.771921189377272e+22,1.0713950658055629e+38,7.855370524858834e+36,1.3383271801380878e+37,2.123864232623971e+37,8.495456930495884e+37,1.9630200695435715e+38,25694414208.90593,21.90211008850406,23.315278494824927,22.025798569087375,1.1046866829542022e+38,1.0606268291384876e+37,4.738939426542e+34,1.0558878897119456e+37,5.602481060603473e+37,5.444385768938548e+37,9160215187.968544,9147122257.908962,13092930.059582846,16534198955.003954,16327033965.306091,207164989.69786173,3.213772852643772e+54,1.5749484261618534e+52,3.198023368382153e+54,0.082650608225715,0.1388199430536017,0.2329168846852762,0.3402701375020185,0.4838865661224741,0.6228023754060917,0.7235973225524334,0.7085637197412246,0.8370148978033545,1.0824761335557234,1.45714111149434,1.984025500171409,2.566609801206844,3.141648777122241,8.084872637859018,7.958244833392682,185.1917736061483,190.24699749851908,99.14349541161457,45.9643772138729,17.113329265143268
530323352535984128,600710,sAGN,AGNXY,0.1834322529502899,0.048997203011202,8152.472816088956,3730.5195720364695,8152.472816088956,3730.5195720364695,5611.273864865067,2375.9074072657163,1.0548967386071328e+38,4.225805855886133e+37,3.1987234312439674,0.8150262224397826,3.5335102650035237,0.9596285321674592,97404420436.34486,34602431590.22662,111818378379.64069,33575043607.88912,22.40772708785463,1.1203863543927317,0.03,-0.5,0.36,1.0,1.6,0.2,2.0,0.0,60.0,50.1,60.0,1.0,100.0,0.4225810952325559,0.25,0.4,0.1,1.1264666156453838,0.318966109232722,-0.25,0.0,217.5,35.0,3.0,0.1,0.06,2.5,0.0,0.0,300.0,-3.0,100.0,0.019,11000.0,250.0,11000.0,0.01,10.0,2000.0,7083.874164252915,1.0,0.02,10.0,11731.200490902704,2.398614020903217e+25,0.1626,1.531254896238714e+37,1.2936065297211663e+37,2.6701396037226883e+21,1.6096634097891886e+37,1.1837397772591086e+36,1.976829023421112e+36,3.1605688006802205e+36,1.2642275202720882e+37,1.1740434105301484e+38,235673847960.0174,2.694836462226468,2.750123114164007,2.69980342728274,5.456484212374351e+37,1.4092081545130766e+36,1.117051087449515e+35,1.2975030457681251e+36,4.788340831827421e+37,6.681433805469299e+36,111073452096.41904,111071850129.97836,1601966.44069816,124600395855.51424,124574999795.76636,25396059.747848697,4.179004654210424e+53,2.4898064839332964e+52,3.930024005817094e+53,0.0363785749467008,0.0585171545746225,0.1038767627396038,0.2497833017986992,0.5183170698494458,0.7369657870443399,0.9556204024846716,0.9239152364540524,1.1756887773492903,1.5324919588296249,1.8152431465303696,2.074238343159286,1.3991072527704935,1.2661266337575,1.9074867635449264,1.82483334563652,36.212022507791104,55.81737569628454,39.4545038635488,20.88689631164789,8.562999469043037
530346167402260480,377246,sAGN,AGNXY,0.276791978710905,0.0749877645002579,3501.572686808947,3601.239247523164,3501.572686808947,3601.239247523164,2468.1963137454145,2239.066962834295,1.706298442356602e+38,7.219073853426224e+37,0.2436634643578369,0.5328013601028437,0.2993037375817812,0.6529898292823162,47832974252.56089,21609841260.039387,65887864335.68479,21478554929.128555,17.02462662487215,0.8512313312436074,0.03,-0.5,0.36,1.0,1.6,0.3,2.0,0.0,60.0,50.1,60.0,1.0,100.0,0.4164502012946019,0.25,0.4,0.1,1.0851769792261703,0.3171796618676328,-0.25,1.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,2000.0,500.0,2000.0,0.25,50.0,1.0,1572.0488431310534,1.0,0.02,10.0,11713.437543554854,2.424676312371559e+25,0.1642,2.072657918846456e+37,1.7509846494427627e+37,3.614216031357984e+21,2.178789188639983e+37,1.6022725081344953e+36,2.6757728838377075e+36,4.278045391972203e+36,9.982105914601806e+36,2.30602371827728e+38,95783068037.94662,0.0219626039270492,0.0694608913976321,0.0240705867996271,5.512059601232568e+37,8.209734509917717e+34,7.11981130003784e+34,1.0899232098798767e+34,5.506268687101815e+37,5.7909141307530165e+34,39276823334.27042,39276808451.24674,14883.023674830169,56506244703.60473,56506018880.83186,225822.7728702885,1.788789687000486e+52,1.4590719597708481e+52,3.29717727229638e+51,0.0227050084737682,0.0518746195708038,0.127757359362346,0.3846661449901017,0.7282111437753355,0.9438673984979694,1.1433508813166062,1.1190500688729774,1.324241177884819,1.593851216265842,1.8494216824353256,2.0857616601717623,1.5457113936748506,1.4349430839972226,2.0865669613855764,1.8732252264274245,22.42837787222525,47.402056934226565,43.54009639038473,26.172447316392777,11.715470642344938
531566625829185536,747874,SFG,SFGXY,0.3640730110568787,0.085072925681907,1203.699040792681,794.9339445955487,1203.699040792681,794.9339445955487,440.3326770453346,378.41345365028167,1.8328207045923508e+38,1.056377569681712e+38,12.187450327279556,3.8870891436562847,11.029862096373096,3.082223901835287,2513149022.801406,1190459541.7665367,5090165031.390305,1905691997.591316,19.071939000656425,1.0037862631924437,0.03,-0.5,0.36,1.0,1.6,0.3,2.0,0.0,60.0,50.1,60.0,1.0,100.0,0.7246253628081599,0.25,0.6,0.15,1.695040943436117,0.5444006904594749,-0.25,0.0,217.5,35.0,3.0,0.1,0.06,10.0,0.0,0.0,300.0,-3.0,100.0,0.019,901.0,5.0,901.0,0.01,5.0,5000.0,290.2468410120057,1.0,0.02,10.0,10263.679430181031,4.936322270679073e+25,0.3077,8.506384903581578e+37,7.186207262176966e+37,1.4833085772560431e+22,8.941957712273548e+37,6.575878513616289e+36,1.0981625987349525e+37,1.755750450096581e+37,4.096751050225356e+37,9.466241306748242e+37,4876766970.294833,16.36815721609283,10.11050528212874,14.919744949944931,6.222770547199403e+37,8.788170666676839e+36,1.6341284359179938e+34,8.77182938231766e+36,2.018382628373656e+37,4.2043879188257473e+37,1502356396.5659966,1495236366.2371397,7120030.328857169,3374410517.171594,3232333154.558244,142077362.61335015,2.6432230239750184e+54,6.050008832802752e+51,2.6371730151422155e+54,0.0299141299791722,0.0532513050715668,0.0811642153115973,0.1069816820332089,0.1465405671915652,0.1687128558791964,0.203904819700323,0.2021642028194558,0.2191558328558534,0.2705268896393188,0.3540617443422096,0.4830431815207499,0.7123365038894458,0.9348193115472222,2.167657884670109,1.9656477306224167,32.708480349318265,38.54797126302479,22.31586988278839,11.006578159515668,4.1979249997536
584413008453724160,290243,sAGN,AGNXY,0.1161683530878266,0.0378625917234865,2187.276034281555,1630.5259085445534,2187.276034281555,1630.5259085445534,1672.7525280067373,1015.2099834385835,3.0458398465061658e+38,1.4946726503698484e+38,0.3870865488204591,0.952938249664954,0.4653563190729115,1.1029659220131476,87924271103.15727,25483977109.298,127177330380.15396,23830441318.618298,21.99696630896509,1.1577350688928991,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,80.1,60.0,1.0,100.0,1.2400645835942123,0.75,0.4,0.3,3.164353530578061,0.9478436798104966,-0.25,0.0,217.5,35.0,2.0,0.1,0.06,2.5,0.0,0.0,300.0,-3.0,100.0,0.019,901.0,500.0,901.0,0.25,5.0,1.0,794.498667732886,1.0,0.02,10.0,10646.641397350171,4.192123024169388e+25,0.2671,2.6799541158917493e+37,2.265515135846503e+37,4.6731942791362846e+21,2.8256546184071613e+37,2.0717440943390615e+36,3.5296507312675225e+36,5.601394825606585e+36,5.041255343045924e+37,2.118574592317004e+38,158583823267.1041,3.265380005649639e-40,7.155505823088019e-33,9.422961219538744e-40,1.2317626680714992e+38,1.163618769594264e+35,1.163618769594264e+35,0.0002241946590889,1.2317626680714992e+38,0.0017149000528121,59825702180.36821,59825702180.36821,7.818033458938043e-34,98758121086.73584,98758121086.73584,8.64115563836225e-33,2.338507341044802e+52,2.338507341044802e+52,67043525592837.95,0.0084084966417356,0.016469804086977,0.0361408419853916,0.1055123308065428,0.2973343171752118,0.4377254030863793,0.5781682988569141,0.559736967513857,0.695236236198481,0.9136555790964684,1.1231177632347054,1.4157447326239492,1.1051655515983425,1.0324097632063696,2.699196318945836,4.780039254996817,27.488529696925884,40.26922993982327,30.062692883358544,16.88921797051511,7.087247163445361
600121726231144448,238492,sAGN,UNCXY,0.2856350167158969,0.0530608179139197,3567.0374248967646,1347.081308882881,3567.0374248967646,1347.081308882881,2440.354907978733,1465.3080352982993,9.031494294032034e+37,4.750530533605494e+37,34.35234898743253,6.801255556381907,1.957697417119491,0.4697439335774865,4703893568.401073,4341781120.782142,5945505654.887892,5311753307.6631775,46.61640490258969,2.4534949948731417,0.03,-0.5,0.36,1.0,1.6,0.2,2.0,0.0,60.0,80.1,60.0,1.0,100.0,0.7200445825457875,0.25,0.4,0.1,1.1129731194815522,0.5552112222150613,0.0,1.0,217.5,35.0,2.0,0.1,0.06,10.0,0.0,0.0,300.0,-3.0,100.0,0.019,3500.0,5.0,3500.0,0.01,800.0,1.0,3435.6572031638743,1.0,0.02,10.0,10791.33857477175,3.927208709010631e+25,0.2523,6.578206745115213e+37,5.560926158926837e+37,1.1470807632846e+22,6.935842729526325e+37,5.085296384262539e+36,8.663869321732346e+36,1.374916570599489e+37,5.499666282397955e+37,6.126961053920398e+37,23959656062.28384,47.7995887805042,2.3959656062283843,23.95965606228384,9.330461788741364e+37,2.2110198439665584e+37,1.305773619858644e+34,2.2097140703466995e+37,5.905091656228528e+36,8.739952623118513e+37,10741547697.207756,10737121048.936483,4426648.271269104,13218108270.490088,12982938452.724512,235169817.7655755,6.697113604883608e+54,2.795923936188473e+51,6.694317680947421e+54,0.0891257014305284,0.1058862147365147,0.1263215814659198,0.1509058361985812,0.1892934531494632,0.2227182408100423,0.2686015942741858,0.2549633099828313,0.2765400176476492,0.357713207719872,0.4696810041082199,0.6369889979511253,0.9106810318041564,1.2636353022260465,4.403488248039305,7.35645104336742,42.66194009836949,40.46343746835775,21.18326501160629,9.963885746694883,3.737739909623521
600138493783468032,717517,sAGN,UNCXY,0.1333059213240546,0.04774111694056,2261.483303548616,1412.7951051671805,2261.483303548616,1412.7951051671805,1033.403241099726,727.1784667814185,7.391762932061483e+37,1.254121819488469e+37,38.30770048928999,11.710455632866186,15.648062970014548,9.248257336049234,7666358333.071413,3262420771.411092,12846357630.570623,4107989473.589488,34.81119555869301,1.832168187299632,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,80.1,60.0,1.0,100.0,0.6175293862853287,0.25,0.4,0.1,1.090384621919417,0.4761448908110202,0.0,0.0,217.5,35.0,2.0,0.1,0.06,10.0,0.0,0.0,300.0,-3.0,100.0,0.019,2000.0,5.0,2000.0,0.01,5.0,500.0,1116.8468289197951,1.0,0.02,10.0,10663.120572204534,4.161517822084875e+25,0.2654,4.052500151334395e+37,3.425805082417747e+37,7.066583868400747e+21,4.272821575866222e+37,3.132793657193463e+36,5.337371277291288e+36,8.47016493448475e+36,7.623148441036272e+37,8.492648682333915e+37,28841606649.01489,41.77558192574994,7.854930837425996,33.48568143733859,1.3950858871086066e+38,2.5475118171412783e+37,3.075965960652572e+34,2.5444358511806256e+37,2.664966541727578e+37,1.128589232935849e+38,11208081090.96968,11198353046.071758,9728044.897921825,17633525387.598698,17308396788.569744,325128599.02895224,7.596992964955781e+54,7.6177093011626e+51,7.589375255654614e+54,0.093070356584044,0.1100462290698267,0.1218428226317622,0.1525321665723636,0.2119849585128137,0.2362864927853205,0.3029365704251966,0.3104728025680702,0.2938992129454147,0.3666762831771759,0.4402472570706484,0.5554585904800057,0.6498781486650035,0.9208469697787852,4.146911127463319,7.877681951117537,50.24683238153349,49.59380167799509,26.488324537239205,12.590188874246673,4.738174857426644
603490630361966592,240161,sAGN,SFGXY,0.3178531795825027,0.05018637970488,3210.6510808429844,1448.663201891708,3210.6510808429844,1448.663201891708,1927.9803621081655,1161.1010781844784,8.684843107962781e+38,2.3612621327860115e+38,60.191695697657366,13.504754259184208,7.631094374997319,6.612298486810713,10975199938.660486,5823102860.998683,15437943713.41258,7272041939.857141,15.660511740706053,0.7830255870353027,0.03,-0.5,0.36,1.0,1.6,0.3,2.0,0.0,60.0,80.1,60.0,1.0,100.0,0.9989981714931416,0.25,0.6,0.15,1.6354452359873783,0.7676393047949499,0.0,1.0,217.5,35.0,2.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,2000.0,5.0,2000.0,0.01,800.0,1.0,1963.7430258669497,1.0,0.02,10.0,10375.718126429276,4.711894331284864e+25,0.2956,2.1023140598671677e+38,1.777203682215716e+38,3.665929196048917e+22,2.21661012678544e+38,1.6251982495329074e+37,2.7688661961643355e+37,4.394064445697243e+37,1.0252817039960232e+38,1.0371082112218463e+39,37059678222.10941,73.93417396100065,3.7059678222109422,37.05967822210943,1.4898349636185858e+38,3.420564309045132e+37,2.681673458148022e+34,3.4178826355869835e+37,1.379798658356045e+37,1.3518550977829814e+38,15775769119.342182,15768922186.30987,6846933.032312177,21283908956.466022,20920159253.57845,363749702.8875795,1.0360039787385546e+55,5.581504362879107e+51,1.0354458283022668e+55,0.0912316175506496,0.1378100485872651,0.1983428653623811,0.2540347840501273,0.3370614340893367,0.3981593456837214,0.5101672744385636,0.5098402087768006,0.5399189720231685,0.6869279900776482,0.9250211439127688,1.2860661152927044,1.9404644791404984,2.610258980104436,7.433653895238666,10.321019634359557,44.65735841038897,71.68403940287682,68.5752484818073,44.5413520299577,20.7214322877723
603502175234058240,321011,sAGN,UNCXY,0.1715567027674923,0.0705366169794902,2550.230797870534,1568.7509508207318,2550.230797870534,1568.7509508207318,1825.5497175461676,955.05528363165,6.35119037931553e+38,1.0299494854483644e+38,0.8283707403435667,1.4540731980141444,1.2686909361727334,2.251048448270221,70608849423.66283,18706602784.99225,101974016618.29276,18157615372.57769,20.164574294747084,1.008228714737354,0.03,-0.5,0.36,1.0,1.6,0.3,2.0,0.0,60.0,20.1,60.0,1.0,100.0,0.5107616056032379,0.25,0.4,0.1,1.0447388988621398,0.4088906757702321,0.0,1.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,3500.0,500.0,3500.0,0.25,100.0,1.0,2613.8379818792814,1.0,0.02,10.0,10521.820505913023,4.427655749319855e+25,0.2801,8.612023886944368e+37,1.7633595151774292e+37,1.5017294707249788e+22,3.1263900027581543e+37,6.65754294906914e+36,6.972761926738113e+36,1.363030487580725e+37,3.180404471021692e+37,7.347235349569712e+38,191914887113.03903,3.2710388495289706,5.59251062022963,3.423009348849542,1.1440560021862909e+38,1.722129379826303e+36,1.238826912446539e+35,1.5982466885816492e+36,1.0605004448170346e+38,8.355555736925657e+36,81651354950.76395,81649282026.83801,2072923.9259432887,110263532152.06502,110231374992.71255,32157159.352452654,5.1056517947653575e+53,2.676361409161911e+52,4.8380156538491675e+53,0.0090358858283036,0.022702922305133,0.0412325736450985,0.1221906168385993,0.3102321094910537,0.4014975480232719,0.4860212062904989,0.4740690366972373,0.5595422971313948,0.7303797664482623,0.8531709217231596,1.0939138197809737,1.0234868358640528,1.212458639954464,2.1100326353806818,1.963702124637912,19.129803022045643,46.44934045610445,49.551238144305,32.91151083650119,15.449105816365767
603567046420097024,239599,sAGN,AGNXY,0.1784564375674501,0.0515028647268582,10591.088063745185,1763.473028997243,10591.088063745185,1763.473028997243,4515.041601997838,1173.4223492644558,6.363523798045663e+37,2.8555516654577606e+37,7.193411295800751,1.111490141461781,7.302612606400762,1.1282185628662829,70265955507.59467,23181423694.74064,86722433649.52963,23323714111.60421,32.874432933165124,1.6437216466582565,0.03,-0.5,0.36,1.0,1.6,0.2,2.0,0.0,60.0,80.1,60.0,1.0,100.0,0.4316583799022357,0.25,0.4,0.1,1.1373686688873148,0.3241155389330855,-0.25,1.0,217.5,35.0,3.0,0.1,0.06,10.0,0.0,0.0,300.0,-3.0,100.0,0.019,11000.0,900.0,11000.0,0.25,10.0,5000.0,3868.7724454927543,1.0,0.02,10.0,11209.22289812206,3.208347616711384e+25,0.2111,2.7846916367739466e+37,2.354055621462504e+37,4.85583128045477e+21,2.936086382087869e+37,2.1527116523493613e+36,3.667595953904285e+36,5.820307606253646e+36,2.3281230425014586e+37,5.379524955734713e+37,123214825239.76392,6.981419749668535,7.0191573640617495,6.984847093177224,7.457152352154766e+37,3.4391001521760536e+36,7.923704171926938e+34,3.3598631104567845e+36,5.727814336818163e+37,1.729338015336604e+37,53649910637.76535,53645768751.502975,4141886.262381234,69564914581.08102,69499208017.32932,65706563.75169821,1.0361743653773276e+54,1.8481807376917964e+52,1.0176925580004095e+54,0.0413731080352078,0.0640009450892052,0.1046187513822186,0.2129243704913638,0.4133532346283533,0.5485038510775448,0.6586398880988014,0.6467271341160187,0.7609814308127544,0.9557650114839248,1.1195390236103795,1.3506746245239492,1.068805590650997,1.0670708681427736,1.9770753013979567,1.859442136482552,43.14654938093632,45.251600960497385,23.91872122080595,11.184852570452923,4.17785155239218
