SPECID,CATAID,HB_CONT,HB_CONT_ERR,HB_GRAD,HB_GRAD_ERR,HB_REDCHI_EMB,HB_REDCHI_EMABS,HB_FITFAIL,HB_NPEG,HB_MODSEL_EM_LINE,HB_MODSEL_EMB_EM,HB_MODSEL_NABS_N,HB_BF,HB_DELBIC,HB_DELAIC,HB_CEN,AMP_HB,AMP_HB_ERR,POS_HB,POS_HB_ERR,SIG_HB,SIG_HB_ERR,HB_FLUX,HB_FLUX_ERR,HB_EW,HB_EW_ERR,AMP_HB_ABS,AMP_HB_ABS_ERR,POS_HB_ABS,POS_HB_ABS_ERR,SIG_HB_ABS,SIG_HB_ABS_ERR,HB_ABS_FLUX,HB_ABS_FLUX_ERR,HB_ABS_EW,HB_ABS_EW_ERR,HB_ABS_NPEG,AMP_HB_B,AMP_HB_B_ERR,POS_HB_B,POS_HB_B_ERR,SIG_HB_B,SIG_HB_B_ERR,HB_B_FLUX,HB_B_FLUX_ERR,HB_B_EW,HB_B_EW_ERR,HB_B_NPEG,AMP_OIIIB,AMP_OIIIB_ERR,POS_OIIIB,POS_OIIIB_ERR,SIG_OIIIB,SIG_OIIIB_ERR,OIIIB_FLUX,OIIIB_FLUX_ERR,OIIIB_EW,OIIIB_EW_ERR,AMP_OIIIR,AMP_OIIIR_ERR,POS_OIIIR,POS_OIIIR_ERR,SIG_OIIIR,SIG_OIIIR_ERR,OIIIR_FLUX,OIIIR_FLUX_ERR,OIIIR_EW,OIIIR_EW_ERR,OIIIR_NPEG,OIIIB_NPEG,HA_CONT,HA_CONT_ERR,HA_GRAD,HA_GRAD_ERR,HA_REDCHI_EMB,HA_REDCHI_EMABS,HA_FITFAIL,HA_NPEG,HA_MODSEL_EM_LINE,HA_MODSEL_EMB_EM,HA_MODSEL_NABS_N,HA_BF,HA_DELBIC,HA_DELAIC,HA_CEN,AMP_HA,AMP_HA_ERR,POS_HA,POS_HA_ERR,SIG_HA,SIG_HA_ERR,HA_FLUX,HA_FLUX_ERR,HA_EW,HA_EW_ERR,AMP_HA_ABS,AMP_HA_ABS_ERR,POS_HA_ABS,POS_HA_ABS_ERR,SIG_HA_ABS,SIG_HA_ABS_ERR,HA_ABS_FLUX,HA_ABS_FLUX_ERR,HA_ABS_EW,HA_ABS_EW_ERR,HA_ABS_NPEG,AMP_HA_B,AMP_HA_B_ERR,POS_HA_B,POS_HA_B_ERR,SIG_HA_B,SIG_HA_B_ERR,HA_B_FLUX,HA_B_FLUX_ERR,HA_B_EW,HA_B_EW_ERR,HA_B_NPEG,AMP_NIIB,AMP_NIIB_ERR,POS_NIIB,POS_NIIB_ERR,SIG_NIIB,SIG_NIIB_ERR,NIIB_FLUX,NIIB_FLUX_ERR,NIIB_EW,NIIB_EW_ERR,AMP_NIIR,AMP_NIIR_ERR,POS_NIIR,POS_NIIR_ERR,SIG_NIIR,SIG_NIIR_ERR,NIIR_FLUX,NIIR_FLUX_ERR,NIIR_EW,NIIR_EW_ERR,NIIB_NPEG,NIIR_NPEG,RA,DEC,Z,URL,URL_IMG,CATAID_1,DIST,IS_SBEST,IS_BEST,HB_rest,HA_rest
345818974824458240,107528,523.7915,0.8435109,-9.947278e-05,1.013953e-05,2.9260905,2.4464273,0.0,0,201,0,0,-6.110492,-9.428899,-3.3807597,5123.549823504701,21.333574,12.406935,-99.06451,0.9205244,1.5655471,1.1756909,83.71816,79.51857,0.15468967,0.14693011,-58.081245,8.610842,-97.641716,0.7779341,7.9031634,0.9585801,-1150.6066,220.39749,-2.1260262,0.4072525,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,41.778595,3.9753532,-3.451065,0.0,12.6402025,1.3799235,1323.7251,191.6982,2.4459486,0.35423738,0.2937685,3.3057294,46.081276,-0.0,12.701614,1.3866278,9.353068,105.25352,0.017282546,0.19448684,1,1,610.5676,1.2280797,-6.1222614e-05,1.4550025e-05,1.3282198,1.40591,0.0,0,201,21,0,8.362796,8.165523,11.955506,6780.799352115998,23.211863,12.502606,1.9199233,0.8498741,1.39902,0.9046299,81.39989,68.503494,0.1290323,0.10858968,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,13.866253,3.4763484,-9.047324,-0.0,31.948027,8.320099,1110.4348,401.41116,1.760221,0.63631225,1,52.32542,8.138081,-14.5010805,0.12715119,3.084803,0.202472,404.6039,68.301445,0.6413631,0.10827659,150.12428,9.0008745,22.05405,0.19337861,3.0913146,0.2028994,1163.2795,103.41244,1.8439943,0.16396812,0,0,220.59838,0.90798,0.03322,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0307-51663-0610.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0307-51663-0610.png,107528,0.07,True,True,4958.817893096049,6562.783678322136
346779398214543360,513244,47.33648,0.1850316,-0.00017812698,2.3707129e-05,2.4739795,2.440492,0.0,0,201,0,0,4.4099574,1.0647476,7.00798,5551.17696872115,103.36331,34.551197,-109.34763,0.5157442,4.710223,0.27629104,1220.3878,414.1716,23.02064,7.8131948,-34.76886,34.420788,-107.51607,0.8060246,3.0699313,1.0455736,-267.55252,280.11057,-5.04698,5.2839055,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,253.3362,2.5663376,-0.41669664,0.00019933034,4.8564816,0.021569777,3083.9612,34.111824,58.197784,0.6827416,737.2147,5.5315595,53.249763,0.025472473,4.881303,0.021680018,9020.272,78.65049,170.25697,1.6269321,0,0,64.63057,0.19103497,0.00021062518,2.4003379e-05,7.272017,7.294848,0.0,0,201,200,0,15.00986,22.249193,26.039177,7346.745613813019,246.51753,6.263671,-1.818365,0.10164007,5.5137615,0.13686995,3407.1067,121.02645,47.09171,1.6785622,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,42.000473,9.057397,9.802442,-0.0,17.099678,1.0176513,1800.247,402.7352,24.881374,5.5667253,1,80.77497,2.1381037,-18.273453,0.09689501,6.7093477,0.119872525,1358.4606,43.382904,18.777124,0.6022172,220.70811,7.441848,21.332684,0.11311658,6.7264714,0.12017847,3721.3071,142.00183,51.430588,1.9684243,0,0,222.57994,-1.11319,0.11945,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0308-51662-0008.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0308-51662-0008.png,513244,0.08,True,True,4958.843153978427,6562.817110021009
346787094795937792,65406,332.2259,0.58672434,-0.00014848611,1.2186712e-05,1.9218692,1.8450166,0.0,1,201,0,201,18.036207,16.803816,22.851955,5173.114766661834,155.58421,-0.0,-99.180534,1.2234722,5.137042,0.83833545,2003.4042,326.94394,5.7802014,0.94335055,-158.51205,5.3530507,-98.81524,1.2678553,5.8413763,0.85251385,-2320.9585,347.6801,-6.6964073,1.003193,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,31.06646,5.592891,-0.00455136,2.8627643e-05,2.844144,0.31472698,221.47937,46.80291,0.6390384,0.13504598,61.57354,6.648175,50.006966,0.31453928,2.8599381,0.3164747,441.4085,68.24433,1.2736323,0.19692384,0,0,423.43008,1.2268312,-6.7383786e-05,1.7365941e-05,1.0214312,1.2010555,0.0,0,201,201,0,21.865385,26.285131,30.075115,6846.396437345016,101.45319,21.33216,0.5234012,0.20766437,3.1803684,0.6798692,808.785,242.5137,1.8309586,0.54903746,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,15.68497,4.2394204,7.3755193,4.390728,45.292927,9.829327,1780.7543,617.25824,4.0313444,1.3974234,0,77.097916,7.91467,-14.948582,0.080368795,3.8698187,0.89043003,747.865,188.43042,1.6930413,0.4266032,234.07451,94.36817,21.960182,0.1180656,3.8787875,0.8924937,2275.831,1056.4312,5.152132,2.3916442,0,0,223.04598,-0.25612,0.04321,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0308-51662-0036.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0308-51662-0036.png,65406,0.07,True,True,4958.843153978427,6562.817110021008
346811833807562752,493601,58.060574,0.13522364,-8.5028376e-05,1.5939462e-05,2.7301254,1.424755,0.0,3,201,0,10,9.299998,-2.3244293,3.6098936,5370.625489484795,0.0,-0.0,-103.41377,-0.0,0.8384959,-0.0,0.0,-0.0,0.0,-0.0,-12.504169,0.6563644,-104.15965,0.7149168,11.402919,0.7373135,-357.40515,29.766287,-5.6828685,0.4734795,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,4.65424,1.4829895,1.0132098,0.007519185,1.9765502,0.394773,23.059324,8.671584,0.36670792,0.13790515,9.143407,1.6971306,52.934177,0.39283264,1.9893045,0.39732042,45.593113,12.431411,0.72511345,0.19771653,0,0,58.33545,0.14704591,-1.8238363e-05,2.001562e-05,1.4853935,1.5582244,0.0,0,201,12,0,4.3701777,9.16961,12.941394,7107.793442837154,20.685503,1.3713695,0.38829318,0.1800154,2.5281975,0.1997521,131.08923,13.520451,2.0748606,0.21406354,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,2.4135602,0.6371777,-9.483619,-0.0,24.686193,6.029915,149.34895,53.71577,2.3638654,0.8502233,1,14.026267,1.2408834,-16.40272,0.068619415,3.257244,0.09482582,114.52026,10.665894,1.8125999,0.16887908,48.988518,1.4057002,21.915232,0.09168055,3.2641473,0.09502679,400.82425,16.384344,6.3442283,0.25982326,0,0,221.69916,-1.21978,0.08304,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0308-51662-0126.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0308-51662-0126.png,493601,0.18,True,True,4958.843153978427,6562.817110021009
346862961098254336,64943,28.712242,0.121835,-0.00024701108,2.492203e-05,1.4343569,1.3987451,0.0,0,201,0,102,15.444366,5.6650176,11.713157,5945.057880441656,5.8056974,2.1147504,-115.02246,0.8793458,2.2703953,1.0394397,33.04044,19.330303,0.95889777,0.5610177,-2.847498,1.1307076,-113.01528,-0.0,15.426786,5.4499364,-110.11053,58.522884,-3.1956766,1.6985313,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,16.584099,1.2250102,-0.055764522,0.000117764495,3.1545734,0.11892673,131.13615,10.875244,3.8095903,0.3163462,40.491863,1.492627,57.418575,0.12125755,3.1722608,0.11959354,321.97827,16.976866,9.358305,0.49503008,0,0,29.866982,0.2006715,-1.1255253e-05,4.3084226e-05,1.7816495,1.9393504,0.0,0,201,201,0,18.813587,20.268148,24.058132,7868.030176861987,26.242128,2.224328,-0.30696923,0.21923085,2.2890582,0.23503587,150.57256,20.047829,4.205112,0.5605978,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,3.8100767,0.7273205,7.1388836,5.5896616,35.6846,6.091212,340.80383,87.27344,9.517819,2.4381728,0,12.06761,1.7964202,-17.92438,0.10664206,2.9235532,0.14489642,88.4346,13.87509,2.4697392,0.38784885,42.315933,2.0270178,24.491991,0.14571643,2.9288676,0.14515981,310.66592,21.413355,8.676198,0.6008612,0,0,220.78643,-0.30443,0.19888,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0308-51662-0312.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0308-51662-0312.png,64943,0.02,True,True,4958.843153978427,6562.817110021008
347986667551877120,594961,549.0689,0.68938154,-0.00013506814,7.597008e-06,2.6961493,2.311208,0.0,3,201,0,100,11.041653,-1.6342858,4.4138536,5171.665238866248,0.0,-0.0,-102.12607,-0.0,1.3195109,-0.0,0.0,-0.0,0.0,-0.0,-31.933916,3.0309317,-98.31312,-0.0,12.227125,1.4072101,-978.7381,146.0057,-1.7091413,0.25497445,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,35.43298,3.085546,-3.4834747,0.0,12.794056,1.2516602,1136.3336,148.82983,1.984392,0.25991514,4.257873,2.6989717,46.514027,-0.0,12.856213,1.2577411,137.21313,88.00618,0.23961976,0.15368836,1,1,686.792,1.0475452,-2.682197e-05,1.1298593e-05,1.6406136,1.8719664,0.0,2,201,201,0,101.65079,99.56541,103.33719,6844.47804922042,87.42229,12.111464,-4.566144,-0.0,11.507489,-0.0,2521.6956,349.35513,3.5205958,0.4877721,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,45.65389,8.293077,8.442962,2.2648096,31.982067,3.3075774,3659.9421,765.0308,5.1097302,1.0681057,0,-30.349463,7.482573,-12.0314,0.11350276,5.09093,0.31297934,-387.2916,98.409424,-0.54070634,0.13739404,151.4155,7.8493214,24.867023,0.23459248,5.103547,0.313755,1937.0123,155.76843,2.7043095,0.21751116,0,0,222.74879,-0.03755,0.04286,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0309-51994-0304.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0309-51994-0304.png,594961,0.22,True,True,4959.117464344446,6563.1801480739705
347988866575132672,570206,156.082,0.2739287,-5.710619e-05,1.2197092e-05,2.4365008,2.1503825,0.0,2,201,0,1,3.0346296,-9.223214,-3.1664944,5172.458697660543,43.852753,2686.4338,-105.09387,-0.0,8.525366,-0.0,937.12994,57408.883,5.7558904,352.6077,-55.06062,2604.4236,-102.96701,102.82729,8.633764,7.630382,-1191.602,56373.832,-7.318874,346.25064,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,12.627733,2.864752,1.0161518,0.0067142425,2.3089523,0.339003,73.08534,19.749653,0.44891053,0.12131044,23.893747,3.337912,51.021324,0.33712438,2.3226464,0.34101358,139.10965,28.192286,0.85446596,0.17317455,0,0,195.03421,0.3469074,-2.4671479e-05,1.3843778e-05,1.3988655,1.5583172,0.0,1,201,201,201,44.422215,44.77492,48.564903,6845.528158044113,3.699736,3.8179827,-0.19658685,1.6170921,1.0900855,-0.0,10.109303,10.432405,0.049692705,0.051281,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,10.190339,1.1547118,-9.133689,-0.0,26.956282,3.2366037,688.5549,113.67751,3.3846164,0.55881834,1,7.178744,2.6176298,-15.962303,0.21044533,3.3363013,0.2768087,60.03488,22.450426,0.29510337,0.11035704,39.109554,2.9296021,20.94178,0.27609423,3.343596,0.27741393,327.78314,36.639874,1.611236,0.18012811,0,0,222.76246,-0.5271,0.04302,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0309-51994-0312.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0309-51994-0312.png,570206,0.04,True,True,4959.117464344445,6563.1801480739705
368213013611702272,163517,249.54486,0.37907112,-5.143813e-05,1.0510341e-05,2.1633484,1.8357772,0.0,0,201,0,201,111.74696,112.076904,118.125046,5181.63279630741,392.3193,8.732311,-102.51141,0.0402726,1.8292372,0.04066072,1798.8695,56.586407,6.8984966,0.21725646,-32.25876,3.6637745,-98.5026,-0.0,7.638659,0.7610839,-617.6674,93.31987,-2.3686988,0.35789138,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,54.346413,3.9742808,-0.59556705,0.0011532357,2.670043,0.09396139,363.72995,29.518665,1.3948997,0.11322354,145.55661,5.2387323,49.498295,0.09584681,2.6851401,0.094492674,979.6903,49.314133,3.7571387,0.18920712,0,0,272.35205,0.46887463,0.00013220367,1.5273732e-05,2.6568472,10.149513,0.0,0,201,201,0,1436.4172,1452.1451,1455.935,6857.669685755142,1626.6998,20.439625,-0.55591005,0.022319099,2.2669916,0.022287048,9243.73,147.47507,32.480995,0.5212122,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,154.28667,4.083241,-0.39800107,0.3884263,16.33348,0.34067267,6316.7993,212.85265,22.196224,0.7489057,0,376.9356,8.290119,-15.981448,0.017300006,2.681107,0.022662308,2533.2104,59.68701,8.901364,0.21029133,1358.5199,16.033518,20.988089,0.02271972,2.6862092,0.022705434,9147.36,132.7906,32.14203,0.46986976,0,0,174.05828,-2.87046,0.04484,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0327-52294-0159.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0327-52294-0159.png,163517,0.05,True,True,4959.259596021793,6563.36825327815
368326813065177088,136238,223.25494,0.35911542,-4.711141e-06,1.12335865e-05,2.2861843,1.8146983,0.0,1,201,0,0,-6.683012,-11.286775,-5.2386355,5193.485426741903,7.021904,6.7650175,-100.85903,0.97206396,0.8108397,-0.0,14.271835,13.749721,0.0610377,0.058804803,-25.483084,2.506892,-98.72792,-0.0,8.456004,0.90640426,-540.1409,78.58525,-2.3100715,0.33611348,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,18.39409,4.456726,0.81274825,0.006613411,1.9517329,0.42080846,89.98883,29.186316,0.3848645,0.12482566,18.747389,4.455556,51.0212,0.4151644,1.9641968,0.4234958,92.30298,29.61908,0.3947621,0.1266767,0,0,279.01593,0.62686616,-2.5145795e-05,1.5147981e-05,0.910752,1.0004708,0.0,0,201,201,0,12.669306,12.00344,15.793424,6873.356135880478,22.708982,5.3485637,-1.3657033,0.614179,2.4002266,0.6722311,136.62805,49.99761,0.46755326,0.17109947,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,8.165738,1.976177,-9.170819,-0.0,35.570488,8.1023245,728.0735,241.97113,2.4915302,0.828065,1,12.267449,3.9329624,-16.004814,0.22785443,3.514246,0.31673506,108.062836,35.98809,0.3698001,0.12315708,54.571636,4.1837163,21.04929,0.2996707,3.5220938,0.3174424,481.79004,57.007565,1.6487315,0.1951205,0,0,174.23137,-1.7491,0.04723,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0327-52294-0573.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0327-52294-0573.png,136238,0.04,True,True,4959.259596021793,6563.36825327815
371669329688684544,184985,40.617195,0.2611557,-1.9221194e-05,3.8286387e-05,0.98556226,0.9815375,0.0,2,0,0,10,7.3685718,-12.293076,-6.3587527,5768.34656172553,2.206391,2854.365,-117.20111,-0.0,9.507522,-0.0,52.582317,68024.72,1.1128422,1439.6622,-5.266845,2696.0322,-113.982185,1711.1481,9.683079,197.5623,-127.83623,65489.727,-2.7055056,1386.0143,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,9.085926,5.4830446,1.3504448,0.016417835,0.91503346,0.0,20.839924,12.576178,0.4410769,0.26618987,4.3286014,4.9073954,57.116413,0.6943844,0.92744905,-0.0,10.063002,11.4085655,0.21298903,0.24147251,1,1,49.774235,0.3723994,-4.3541608e-05,4.7861224e-05,0.91591066,0.9312226,0.0,3,201,10,0,6.526362,-4.5637817,-0.77379805,7634.160294312034,0.0,-0.0,1.7599361,-0.0,6.5036077,-0.0,0.0,-0.0,0.0,-0.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,4.466709,1.0437447,3.2678938,8.3470545,38.63157,8.799955,432.5337,141.149,7.470411,2.4384649,0,-2.995297,3.0482411,-17.989307,0.6679138,2.5437586,0.9011874,-19.098783,20.580425,-0.3298543,0.35545227,9.878037,2.8669405,23.166275,0.86012626,2.547837,0.90263236,63.085896,28.89208,1.0895932,0.4990785,0,0,178.64134,-1.55238,0.16328,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0330-52370-0445.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0330-52370-0445.png,184985,0.04,True,True,4958.691425732007,6562.616304167555
371670154322405376,184977,106.38584,0.35015154,-6.210978e-05,2.2507304e-05,1.2163591,1.1866812,0.0,1,201,0,0,1.9567016,-1.3417776,4.619197,5366.99007772678,135.00696,-0.0,-108.15598,0.10415671,2.4152238,0.20190567,817.34143,68.327354,7.0980763,0.59383816,-113.07974,4.9761353,-109.046364,-0.0,2.3180072,0.24582362,-657.0365,75.43911,-5.70593,0.65540814,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,24.152987,3.2484994,-0.78823423,0.003394397,3.0285847,0.22011961,183.35826,28.031559,1.5924466,0.24350746,57.36186,4.0430484,51.097584,0.22004306,3.0452907,0.22133382,437.8667,44.331413,3.80294,0.3852286,0,0,116.086914,0.6139585,-4.3047963e-05,3.2340504e-05,1.2914459,1.3304615,0.0,0,201,201,0,19.895433,21.161118,24.932901,7102.982130652711,164.29875,4.3082886,-0.05565637,0.08939788,3.478386,0.09628615,1432.5242,54.621475,11.401635,0.4389011,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,7.641516,1.6344414,5.3755617,6.162427,42.548115,8.908791,814.9853,243.93727,6.486581,1.9418335,0,32.644855,2.9518476,-15.758686,0.08955631,3.6983576,0.14849734,302.63113,29.941416,2.408664,0.23864624,102.30345,3.577521,22.533325,0.12805645,3.706678,0.14883143,950.5283,50.61135,7.5654345,0.4048076,0,0,178.62735,-1.5371,0.08234,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0330-52370-0448.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0330-52370-0448.png,184977,0.02,True,True,4958.691425732007,6562.6163041675545
371702315037517824,144134,42.29109,0.20641857,1.51582e-05,3.0915093e-05,0.99161625,0.93121123,0.0,0,201,0,0,-7.282205,-10.59286,-4.6585374,5588.792345199772,47.218285,1.7189032,-107.30095,1.8737507,5.332046,1.3643632,631.094,163.11028,13.241072,3.42285,-50.23556,-0.0,-107.304794,1.839759,5.828598,1.2933905,-733.94806,162.86617,-15.399067,3.4179447,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,10.613557,2.044485,-1.2973489,0.006692748,2.650432,0.27400848,70.51274,15.4154,1.4793814,0.32350096,26.075634,2.4745805,52.732765,0.27203718,2.6658168,0.27559897,174.2429,24.452423,3.655605,0.5133205,0,0,51.89401,0.32495165,-3.2303615e-05,3.786125e-05,1.2156395,1.3098334,0.0,0,201,201,10,21.673483,19.216019,22.987803,7396.527957938125,15.5414915,2.2097554,-0.41735113,0.5074607,2.9673703,0.5863316,115.599075,28.140566,1.9765066,0.481305,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,4.9569454,0.987095,0.13034005,6.2120686,42.591618,7.8672104,529.21014,143.73976,9.048409,2.4583082,0,1.6976655,1.7066159,-16.671173,0.28782406,3.987754,0.4657246,16.969553,17.173758,0.29014155,0.2936386,18.927662,1.7863626,23.203339,0.4006004,3.996846,0.4667864,189.62881,28.473942,3.2423108,0.4872762,0,0,179.04496,-1.2668,0.12707,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0330-52370-0565.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0330-52370-0565.png,144134,0.02,True,True,4958.691425732006,6562.616304167554
372682529620125696,165409,627.11664,0.96754724,-0.00014879707,1.0983414e-05,2.6688821,2.2338455,0.0,0,201,0,201,153.56596,153.34117,159.39789,5055.965481653157,599.07,23.13912,-99.5278,0.04944871,1.2318518,0.052962985,1849.805,106.91221,2.8929605,0.16726248,-66.01562,6.432104,-96.11367,-0.0,11.088768,1.1075755,-1834.9318,256.03543,-2.869702,0.40044558,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,66.25374,12.443089,0.17674874,0.00055640226,1.8223451,0.1529218,302.64325,62.254932,0.4733232,0.09736723,181.58469,14.542728,49.055714,0.15442662,1.8342309,0.15391919,834.87823,96.84503,1.3057349,0.15147732,0,0,698.3397,1.46056,1.34746515e-05,1.667766e-05,1.4406883,2.058534,0.0,0,201,201,0,102.65038,110.348114,114.1381,6691.354362367337,1873.9873,35.199055,0.17687313,0.026130803,1.669673,0.025175514,7843.105,188.91132,11.015302,0.26631615,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,47.79135,4.8127794,0.9437532,2.5663745,28.549524,2.7555356,3420.0947,477.06296,4.8033752,0.6700896,0,271.19086,13.773212,-14.834926,0.031590708,2.103753,0.04539225,1430.0781,78.91347,2.0084836,0.11091017,911.8789,22.298088,21.23801,0.045225963,2.1068423,0.0454589,4815.697,157.04655,6.7634354,0.22101815,0,0,181.19669,-2.72007,0.01961,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0331-52368-0035.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0331-52368-0035.png,165409,0.04,True,True,4958.7248866264135,6562.6605882321055
4240324954094567424,3633894,18.113745,0.05386527,2.8708724e-05,1.6287397e-05,1.0934625,1.0400926,0.0,0,201,0,21,9.968896,7.9261417,13.9828615,6427.061569354479,5.704814,1.7429838,-126.91326,0.41488674,1.3189906,0.41334727,18.861364,8.255068,0.8035613,0.35170344,-1.2450496,0.27875748,-126.84882,4.2345104,16.866592,-0.0,-52.63855,11.785386,-2.2425895,0.50214374,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,2.8437304,0.33862475,-0.2998,0.0026666056,6.977297,0.55864406,49.735394,7.136647,2.1184797,0.30405086,4.9627404,0.36873415,61.83435,0.54999274,7.012251,0.5614427,87.23061,9.528173,3.7152233,0.4059631,0,0,23.279638,0.07510588,-3.401043e-06,2.3585426e-05,1.1773614,1.3120677,0.0,0,201,201,10,20.204214,24.2808,28.070784,8505.94147158653,9.123268,1.3001263,-2.0653636,0.30100358,2.190724,0.35360008,50.098877,10.787051,1.6604217,0.35755423,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,8.115846,0.68793744,1.21751,3.1947532,19.092781,1.9222912,388.41223,51.119884,12.873112,1.6947707,0,-1.3393666,1.074062,-15.646267,0.23557,6.5603123,0.7296523,-22.024897,17.831228,-0.72996736,0.590982,9.148943,1.0031176,30.209068,0.45482737,6.5766716,0.7314718,150.82281,23.555395,4.998728,0.7808642,0,0,138.99157,-1.06012,0.29603,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-3766-55213-0676.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-3766-55213-0676.png,3633894,0.15,True,True,4959.037652951304,6563.074521104087
