SPECID,BPT,WHAN,CATAID,HB_CONT,HB_CONT_ERR,HB_GRAD,HB_GRAD_ERR,HB_REDCHI_EMB,HB_REDCHI_EMABS,HB_FITFAIL,HB_NPEG,HB_MODSEL_EM_LINE,HB_MODSEL_EMB_EM,HB_MODSEL_NABS_N,HB_BF,HB_DELBIC,HB_DELAIC,HB_CEN,AMP_HB,AMP_HB_ERR,POS_HB,POS_HB_ERR,SIG_HB,SIG_HB_ERR,HB_FLUX,HB_FLUX_ERR,HB_EW,HB_EW_ERR,AMP_HB_ABS,AMP_HB_ABS_ERR,POS_HB_ABS,POS_HB_ABS_ERR,SIG_HB_ABS,SIG_HB_ABS_ERR,HB_ABS_FLUX,HB_ABS_FLUX_ERR,HB_ABS_EW,HB_ABS_EW_ERR,HB_ABS_NPEG,AMP_HB_B,AMP_HB_B_ERR,POS_HB_B,POS_HB_B_ERR,SIG_HB_B,SIG_HB_B_ERR,HB_B_FLUX,HB_B_FLUX_ERR,HB_B_EW,HB_B_EW_ERR,HB_B_NPEG,AMP_OIIIB,AMP_OIIIB_ERR,POS_OIIIB,POS_OIIIB_ERR,SIG_OIIIB,SIG_OIIIB_ERR,OIIIB_FLUX,OIIIB_FLUX_ERR,OIIIB_EW,OIIIB_EW_ERR,AMP_OIIIR,AMP_OIIIR_ERR,POS_OIIIR,POS_OIIIR_ERR,SIG_OIIIR,SIG_OIIIR_ERR,OIIIR_FLUX,OIIIR_FLUX_ERR,OIIIR_EW,OIIIR_EW_ERR,OIIIR_NPEG,OIIIB_NPEG,HA_CONT,HA_CONT_ERR,HA_GRAD,HA_GRAD_ERR,HA_REDCHI_EMB,HA_REDCHI_EMABS,HA_FITFAIL,HA_NPEG,HA_MODSEL_EM_LINE,HA_MODSEL_EMB_EM,HA_MODSEL_NABS_N,HA_BF,HA_DELBIC,HA_DELAIC,HA_CEN,AMP_HA,AMP_HA_ERR,POS_HA,POS_HA_ERR,SIG_HA,SIG_HA_ERR,HA_FLUX,HA_FLUX_ERR,HA_EW,HA_EW_ERR,AMP_HA_ABS,AMP_HA_ABS_ERR,POS_HA_ABS,POS_HA_ABS_ERR,SIG_HA_ABS,SIG_HA_ABS_ERR,HA_ABS_FLUX,HA_ABS_FLUX_ERR,HA_ABS_EW,HA_ABS_EW_ERR,HA_ABS_NPEG,AMP_HA_B,AMP_HA_B_ERR,POS_HA_B,POS_HA_B_ERR,SIG_HA_B,SIG_HA_B_ERR,HA_B_FLUX,HA_B_FLUX_ERR,HA_B_EW,HA_B_EW_ERR,HA_B_NPEG,AMP_NIIB,AMP_NIIB_ERR,POS_NIIB,POS_NIIB_ERR,SIG_NIIB,SIG_NIIB_ERR,NIIB_FLUX,NIIB_FLUX_ERR,NIIB_EW,NIIB_EW_ERR,AMP_NIIR,AMP_NIIR_ERR,POS_NIIR,POS_NIIR_ERR,SIG_NIIR,SIG_NIIR_ERR,NIIR_FLUX,NIIR_FLUX_ERR,NIIR_EW,NIIR_EW_ERR,NIIB_NPEG,NIIR_NPEG,SN_CONT
G09_Y4_203_285,NOEL,NER,3875263,11.685097,0.16004594,-0.00020759272,6.022753e-05,0.87311006,0.995852,0.0,3,201,201,0,50.910233,48.29935,55.227604,5893.488989053837,0.0,-0.0,-115.42765,-0.0,5.662089,-0.0,0.0,-0.0,0.0,-0.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,2.8775597,0.34642988,-108.18055,-0.0,96.38646,-0.0,695.23285,83.6992,49.965572,6.0540833,2,4.2742596,0.41790947,-3.9696693,0.0,15.963337,0.0,171.03087,16.722292,12.314544,1.2157912,2.0800853,0.33134148,53.00612,-0.0,16.038776,-0.0,83.62619,13.321004,6.0273433,0.96365976,2,2,8.474362,0.06583044,8.0504455e-05,7.132802e-05,1.0864873,0.9859892,0.0,1,201,0,3,5.6427846,5.0700474,10.69451,7799.780951743167,8.9223795,-0.0,4.5015535,0.27561605,3.146199,0.41919136,70.36502,9.375252,6.9861507,0.9323972,-9.101994,0.51527303,5.2034535,-0.0,4.9536223,0.40647504,-113.018456,11.266763,-11.220898,1.1219974,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,-1.2328663,0.5330919,-13.318346,0.6584033,2.6019495,1.6062298,-8.040902,6.0603623,-0.7984715,0.60183346,0.23595682,0.45001334,28.730093,1.4202955,2.6036797,1.6072979,1.539962,3.0870137,0.15285906,0.30642417,0,0,128.7301436842895
G09_Y4_203_371,NOEL,NER,3876163,7.615732,0.05988043,-0.00020440147,5.0801304e-05,0.60715485,0.5647776,0.0,1,1,0,0,-1.6508212,-10.479975,-3.5008597,5978.384428179949,1.563417,1.0087757,-117.35202,1.2329369,1.6942675,-0.0,6.639673,4.2841682,0.7208829,0.46517554,-1.8872137,0.53362286,-113.64881,-0.0,10.041577,2.7296546,-47.502113,18.631847,-5.1579123,2.023506,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.11968043,0.41052115,-4.0268555,0.0,5.2328906,3.7410865,1.5698375,5.5004826,0.1709588,0.59901637,-0.6987059,0.43839356,53.769672,-0.0,5.253431,3.7557712,-9.200838,8.751849,-1.0035483,0.9546093,1,1,7.050526,0.052419238,-6.6054025e-05,6.290228e-05,0.51830125,0.5067955,0.0,1,1,0,0,-5.3055444,-11.3785925,-5.7050824,7912.136439335591,6.126533,-0.0,2.3991377,1.2232276,1.930514,0.7911338,29.64679,12.149395,3.487878,1.4295843,-5.167513,1.4998416,1.90488,1.5039935,2.6602044,0.9134404,-34.457718,15.492426,-4.0538545,1.8228898,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,1.5691992,0.799896,-23.185925,0.0,2.6090534,1.2620311,10.262448,7.2116647,1.2070646,0.8482803,-0.41165236,0.60293716,19.46822,-0.0,2.6108172,1.2628843,-2.6939964,4.155442,-0.3169933,0.4889623,1,1,134.5026419498887
G09_Y4_204_395,AGNX,LLR,3881153,16.656986,0.075251155,7.859022e-05,2.735035e-05,1.0368528,0.984245,0.0,1,201,0,0,-4.9372845,-12.163008,-5.7283893,5488.078815833539,1.4994632,1.7622933,-109.3201,1.2067589,1.1242038,-0.0,4.225429,4.966074,0.22932813,0.2695274,-2.957135,1.0341917,-107.25684,1.1598645,2.9893875,0.9196616,-22.158651,10.321106,-1.2026122,0.5601818,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,1.5694118,0.3176649,-3.696598,0.0,13.067772,3.0729084,51.407722,15.950168,2.7886782,0.86532915,0.0270817,0.28079116,49.359856,-0.0,13.12996,3.087532,0.89131093,9.243755,0.048338212,0.501314,1,1,19.986885,0.044853885,-0.00011962066,1.8519775e-05,1.028805,1.0128604,0.0,1,201,0,10,7.3259377,-0.44708553,5.056299,7263.237903542064,10.909807,-0.0,-3.2345161,2.418038,7.5663004,1.3580983,206.91434,37.139683,9.35397,1.6791037,-10.363331,0.8986445,-2.7626283,3.2722929,8.771551,2.0036376,-227.85876,55.67269,-10.300833,2.5169067,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,-0.13103925,1.244435,-11.5630245,0.0,12.327742,0.0,-4.0492525,38.454365,-0.1830453,1.7383187,4.0430703,0.26853028,27.592924,-0.0,12.359885,-0.0,125.26093,8.319508,5.663712,0.3763839,2,2,445.5998627543634
G09_Y4_208_324,UNCX,NER,3635269,7.779754,0.04455548,-0.00011140438,3.779322e-05,0.5304862,0.52221954,0.0,0,1,0,0,-0.1718359,-9.035753,-2.0190508,6051.785425328329,2.143985,1.2857534,-121.25699,0.889585,1.8867596,1.2363288,10.139774,9.006815,1.0661165,0.94701475,-1.0474415,1.2067226,-119.383354,3.6113644,5.7439456,3.6786046,-15.080996,19.878393,-1.5856891,2.0901306,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.77638274,0.4586547,-4.0762978,0.0,2.5324378,1.0984678,4.928385,3.6120133,0.5190498,0.38042328,1.1429565,0.4853163,54.42984,-0.0,2.534937,1.0995519,7.262511,4.4083185,0.7655177,0.46468732,1,1,10.5974655,0.1762532,-7.1487055e-05,3.8639482e-05,0.7909798,0.79305583,0.0,0,201,0,0,-5.3383265,-9.170119,-3.4292579,8009.279523926099,0.8959644,0.44718108,-3.355738,1.4885298,2.646436,1.6212044,5.943497,4.6964326,0.45954275,0.3632019,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.2921731,0.17578271,-10.686432,-0.0,73.90296,66.12746,54.124264,58.359264,4.1846037,4.512569,1,1.1042075,0.4752017,-18.776215,0.67126983,3.65759,0.93865573,10.123615,5.072587,0.7826621,0.39238036,1.8637989,0.38752317,24.401627,0.8723844,3.6636965,0.9402229,17.116243,5.6533203,1.3236514,0.43774265,0,0,60.12637217366834
G09_Y4_212_365,UNCX,LLR,3615757,6.632334,0.03233945,-0.00042237982,3.2394953e-05,0.9802784,0.91944176,0.0,0,11,0,0,-3.5609329,-7.9812455,-1.2109551,5799.452556391045,2.0709023,1.4714708,-112.53466,0.80610085,1.9287472,1.2052747,10.012094,9.473872,1.2815907,1.212712,-2.4567418,1.5001032,-114.32392,1.4732863,4.950374,1.4312346,-30.485086,20.595581,-3.9017797,2.6360927,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.9219756,0.4444255,-1.8978467,0.035707556,1.7005646,0.0,3.93009,1.8944452,0.5066124,0.24421796,0.4624868,0.38484946,54.168842,1.0191745,1.6942675,-0.0,1.9641347,1.6344167,0.25409603,0.21144477,1,1,12.574476,0.059710734,0.00048462418,3.76826e-05,0.5268089,0.5052567,0.0,1,2,0,0,-4.3570175,-10.078638,-4.504035,7675.3277496390465,1.5389432,1.1861775,1.9127554,1.1373861,1.6942675,-0.0,6.535736,5.0375757,0.44439057,0.3425312,-1.1814448,0.74198455,-0.7936555,2.720227,3.91331,2.1540365,-11.589044,9.678108,-0.78806716,0.6581322,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.4744657,0.33227897,-19.02876,1.3905667,5.7262664,1.7543892,6.810301,5.2058396,0.4634333,0.35425836,1.3639104,0.36054182,22.348757,1.6331823,5.7393136,1.7583865,19.62166,7.9399614,1.3331044,0.53948164,0,0,210.58987484561823
G09_Y4_219_246,NOEL,LLR,3605946,12.516838,0.065127015,-0.00022936593,2.9786472e-05,0.4978194,0.4602241,0.0,2,2,0,1,5.935546,-10.163565,-2.9133663,6502.066535258691,5.6861305,1021.4101,-132.10881,-0.0,10.868402,-0.0,154.90749,27826.318,9.415763,1691.371,-6.534268,974.16516,-128.75705,515.54254,11.033368,54.26415,-180.71533,26956.707,-10.985117,1638.6136,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.68519574,0.89297855,2.4212265,0.030803092,1.7005646,0.0,2.9207726,3.8064847,0.1779714,0.23194234,-2.4115765,0.83742326,65.280495,0.8305051,1.6942675,-0.0,-10.241721,3.5564518,-0.62477833,0.21697958,1,1,12.306315,0.08687465,-3.640217e-05,5.59857e-05,0.5037335,0.50360364,0.0,3,0,0,0,-3.9549353,-12.209738,-6.1359344,8605.20734031597,0.0,-0.0,-4.922661,-0.0,4.1927376,-0.0,0.0,-0.0,0.0,-0.0,-0.41382104,0.37129623,5.740776,-0.0,13.503704,18.286133,-14.007331,22.753952,-0.86808556,1.4101589,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,1.6436352,0.95014954,-18.98093,0.69971275,1.6978047,0.0,6.994925,4.0436134,0.4334694,0.25059786,1.7060732,1.3594699,27.409542,1.0104251,1.6942675,-0.0,7.24552,5.773531,0.44906017,0.35784385,1,1,141.65599516084382
G09_Y4_219_381,UNCX,LLR,3607998,114.32238,0.43352276,-0.00022207144,2.661062e-05,1.1201208,1.0633308,0.0,1,12,0,0,-5.9946003,-11.206219,-4.78675,5296.718335540903,57.17588,-0.0,-106.18939,0.97564065,1.7185813,0.6548384,246.30481,93.85057,2.0166216,0.76843995,-71.15918,7.5346885,-105.90197,0.8436008,2.1404932,0.57105875,-381.79892,109.588715,-3.1259818,0.8973368,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,18.095676,7.037501,1.635689,0.018919919,1.440395,0.62883145,65.33507,38.19948,0.5350432,0.31283048,5.8200884,5.7206883,52.84215,0.6112221,1.4398173,0.62857926,21.005205,22.591352,0.17203332,0.18502508,0,0,118.04766,0.24558493,-0.0001043518,2.0267293e-05,0.85298526,0.80419517,0.0,1,201,0,0,-7.9250445,-6.5936265,-1.2163891,7009.980481346974,28.81151,-0.0,2.4824932,0.68500173,2.5935905,0.5480099,187.30844,39.577133,1.485502,0.31389275,-27.549322,2.5959518,2.6374602,0.8221824,3.5270233,0.5571968,-243.5618,44.802544,-1.9316354,0.3553419,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,5.844376,2.1426032,-14.998771,0.26711634,2.2715006,0.4124336,33.276752,13.613798,0.26390654,0.10796777,15.270519,2.5186708,22.791872,0.40590534,2.2715678,0.4124458,86.94997,21.328701,0.6895935,0.16916236,0,0,480.6795759006873
G09_Y4_221_362,AGNX,LLR,3911528,14.176716,0.06919042,-0.00016472176,2.901924e-05,0.6332336,0.6110043,0.0,3,1,0,0,-2.0342686,-11.668814,-4.4944487,6355.6797042362,9.538125,-0.0,-120.821175,-0.0,1.6942675,-0.0,40.50745,0.0,2.2262158,0.010863887,-10.328822,0.9506273,-121.832184,0.290953,2.2590234,-0.0,-58.487286,5.3829575,-3.214317,0.29624966,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,-1.6095566,0.9836728,0.98212904,0.023181109,1.7005646,0.0,-6.86103,4.1930857,-0.37760338,0.23077786,-0.16191946,0.8922279,62.42619,1.47344,1.6942675,-0.0,-0.68765557,3.7892015,-0.037872825,0.20869143,1,1,15.851543,0.078784384,-0.00019166463,3.853337e-05,0.9366147,0.8929649,0.0,0,1,0,10,6.2316413,-2.3877506,3.6083915,8411.470621995813,5.2296743,2.022099,5.575662,0.647776,1.9348686,0.81201535,25.3639,14.473696,1.248507,0.712477,-3.2903702,1.7747632,3.0080345,1.9437287,5.335498,1.5121186,-44.00577,26.812899,-2.1660633,1.3198352,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,1.9047573,0.85102206,-24.649189,0.0,1.6978047,0.0,8.106199,3.62175,0.398872,0.17822212,5.2087297,1.5553615,20.696857,-0.0,1.6942675,-0.0,22.120947,6.605463,1.0890758,0.3252504,2,2,201.20158583711208
G09_Y4_226_261,NOEL,LLR,3611938,13.345359,0.0836462,0.00015123705,3.50436e-05,0.69693726,0.6470457,0.0,2,201,0,0,-5.4249125,-12.8822365,-6.098459,5806.137160582656,9.625367,-0.0,-117.96894,-0.0,5.482368,1.7008535,132.27429,41.03686,8.47653,2.6303034,-11.722642,0.84521264,-116.6175,0.48487693,6.088395,1.3967189,-178.90326,43.02093,-11.464478,2.757808,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,2.2253683,0.33558992,-3.910839,0.0,15.731505,0.0,87.75303,13.233329,5.6162057,0.8476662,1.1646107,0.3375445,52.220474,-0.0,15.805804,-0.0,46.141033,13.373269,2.9511552,0.8555468,2,2,15.863347,0.06182551,-5.328657e-05,3.175606e-05,0.63709956,0.6256107,0.0,1,0,1,100,12.110057,-8.145964,-2.5814316,7684.174537770918,7.409303,-0.0,-0.2673667,1.9799931,3.6026423,9.581773,66.9096,177.95622,3.602344,9.580989,-3.2942688,30.936705,-0.4830548,3.529348,5.778219,9.461624,-47.713688,454.84302,-2.5688539,24.488262,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.6983826,0.4790622,-20.812027,3.3112977,4.83386,4.0053062,8.462086,9.102577,0.45555854,0.49004278,0.6017024,0.39259496,20.613182,3.2796605,4.844056,4.0137544,7.30602,7.705303,0.39337617,0.4148775,0,0,256.582549824498
G09_Y4_226_289,UNCX,NER,3612239,14.396621,0.077541664,-0.0003141659,3.074153e-05,0.477258,0.46657744,0.0,2,0,0,0,-4.253043,-10.979265,-3.7813613,6391.90335783757,12.3364525,-0.0,-129.87053,-0.0,9.045299,2.845722,279.70688,87.99798,15.030123,4.7292857,-12.186508,0.6180579,-128.85995,0.50117767,9.616479,2.8650455,-293.75504,88.77768,-15.785352,4.7713523,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.08945077,1.0300317,-4.3053856,0.0,1.7005646,0.0,0.3813003,4.390699,0.02054541,0.23658182,1.7020166,0.9737052,57.488865,-0.0,1.6942675,-0.0,7.228292,4.135227,0.39000425,0.22312711,2,2,13.780369,0.09050842,2.5951573e-05,5.2583247e-05,0.47924948,0.47087303,0.0,0,201,0,0,-0.43894088,-9.219834,-3.20626,8459.411080336751,3.2112288,1.5758774,-2.2210946,0.81429684,1.7503973,1.1458153,14.089572,11.527048,0.7932094,0.64896625,-1.3494371,1.4303703,0.15817404,4.7923317,7.919067,5.068338,-26.786537,33.167423,-1.5080115,1.8672649,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,1.7777042,0.8037804,-19.692856,0.37473816,2.1410503,0.51539856,9.540614,4.887016,0.5371315,0.275159,4.2381806,0.9022502,25.911633,0.49307615,2.1403952,0.51524085,22.73858,7.3071117,1.28006,0.4114371,0,0,152.25510510513828
G09_Y4_230_220,NOEL,NER,3608318,12.482363,0.05867313,-0.0001141781,2.8698016e-05,0.6724761,0.54604757,0.0,1,201,0,0,-3.836591,-13.014606,-5.9607787,6113.563687026379,0.51627946,0.9688072,-124.215225,-0.0,2.0391607,4.845118,2.63892,7.989812,0.17128569,0.5185993,-2.7912533,0.5232058,-117.72928,2.1017644,7.9506764,1.3597947,-55.627975,14.115306,-3.6108863,0.9164008,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,-0.051459134,0.27533433,4.1180153,0.0,9.005782,4.3433156,-1.161646,6.240636,-0.075488046,0.4055397,-0.776405,0.32041684,63.221397,-0.0,9.046483,4.362945,-17.60589,11.175376,-1.1447146,0.72663,1,1,13.475764,0.05825922,-7.852205e-05,3.7561094e-05,0.7741187,0.6373007,0.0,1,201,0,0,-3.417922,-11.683685,-5.821603,8091.040414583435,2.9687312,4.2442007,-1.7090815,1.1357044,1.6942675,-0.0,12.607901,18.02469,0.7588743,1.0849179,-5.787559,3.4108539,-0.9560866,1.0472198,2.2590234,-0.0,-32.77224,19.31407,-1.972582,1.1625575,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,-0.24794969,0.42268392,-12.880882,0.0,3.219228,2.5221102,-2.000807,3.7537696,-0.12042149,0.22592671,0.69721794,0.49236152,30.737732,-0.0,3.2236392,2.5255663,5.6338453,5.942271,0.3391674,0.3577382,1,1,231.30697596019994
G09_Y4_236_286,NOEL,NER,3899357,11.967811,0.057373166,-0.00017314033,2.9950106e-05,0.6311556,0.9457391,0.0,3,102,0,0,-28.43036,-39.738422,-32.666203,6192.9663361185385,0.0,-0.0,-118.6079,-0.0,2.0301263,-0.0,0.0,-0.0,0.0,-0.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.0,-0.0,-129.87878,-0.0,25.28231,-0.0,0.0,-0.0,0.0,-0.0,3,1.0892537,0.54685926,4.171501,0.0,3.7981813,1.799523,10.370379,7.158765,0.69388366,0.4790056,-0.97740185,0.5948543,64.04251,-0.0,3.8100278,1.8051357,-9.334504,7.1995354,-0.62511456,0.48214898,1,1,9.584678,0.06693275,-0.00010745218,5.4814573e-05,0.50170964,0.46161976,0.0,0,2,0,0,23.523094,-12.1621895,-6.3647738,8196.126429176364,2.290724,2228.1616,-1.284903,796.2217,9.759131,120.92965,56.03687,54510.855,4.6813445,4553.861,-3.3257992,2232.897,-0.0010092256,341.89615,9.453503,126.29165,-78.809525,52922.13,-6.5838766,4421.2017,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.0013357585,3.0167606,-13.048176,0.0,10.861174,10.296452,0.036365926,82.13109,0.003037625,6.8603625,0.44979817,0.36949855,31.136951,-0.0,10.88921,10.32303,12.277331,15.400775,1.0260266,1.2870753,1,1,143.19862847410275
G09_Y4_248_190,UNCX,NER,3890865,9.970011,0.061700556,-0.00019153408,4.097863e-05,0.5404555,0.53130156,0.0,1,1,0,0,-9.033963,-13.253253,-6.2055793,6114.061964248893,10.352061,-0.0,-123.7283,0.9760067,2.0261533,0.7439046,52.576187,19.303408,4.2668934,1.5668179,-10.285294,1.0281358,-123.73892,1.0705551,2.433683,0.7373217,-62.74377,20.017168,-5.0920568,1.6248269,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,1.169023,0.7960024,4.118347,0.0,1.8876866,1.1126425,5.5315,4.9816036,0.45001918,0.40529156,-1.2670869,0.78562164,63.226547,-0.0,1.8837395,1.110316,-5.9829745,5.11831,-0.48730263,0.4168882,1,1,11.201644,0.06259541,7.3251176e-05,4.580405e-05,0.579956,0.55500656,0.0,1,1,0,0,-3.3839877,-11.339287,-5.468081,8091.699863204799,8.191419,-0.0,2.404629,6.8203974,10.555848,4.868102,216.74155,99.95596,15.692891,7.2377133,-9.035422,0.36963746,2.047286,5.976621,9.960671,4.3640385,-225.59373,99.26862,-16.33386,7.1880126,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,-0.22247641,0.7861478,-13.244674,0.42018846,1.6978047,0.0,-0.9468074,3.3456602,-0.06855938,0.24226329,1.5180012,0.6989717,30.377495,0.9637287,1.6942675,-0.0,6.446798,2.968462,0.46668667,0.21490416,1,1,178.95312132311298
G09_Y4_250_077,NOEL,NER,215759,4.655232,0.06967386,5.0060058e-05,8.121486e-05,0.45343265,0.44304705,0.0,1,1,0,1,-2.5072358,-7.8726516,-0.7579501,6238.556417649676,5.8648825,-0.0,-118.92079,1.5531727,4.1062756,1.2196378,60.366688,17.929993,10.320646,3.069392,-5.3336034,0.6999642,-119.16359,1.9629148,5.4916477,1.3380411,-73.41982,20.318659,-12.5523205,3.4789948,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.8130309,0.28467327,4.2022095,0.0,16.879791,0.0,34.400444,12.044914,5.873517,2.0584214,-0.5229441,0.30813465,64.51397,-0.0,16.959734,-0.0,-22.23127,13.099342,-3.7932973,2.2358506,2,2,4.254373,0.05969842,-0.00022260161,0.00011103667,0.50765496,0.49224973,0.0,2,0,0,0,-1.7931813,-10.19454,-4.2602167,8256.462954819399,3.5649111,-0.0,5.508119,-0.0,12.05345,4.5241914,107.7085,40.427753,20.129581,7.560802,-3.764829,0.27910227,4.823469,1.2269784,13.953015,4.4352937,-131.67497,42.97921,-24.607779,8.039495,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.6221879,0.68554854,-14.684428,0.4746333,1.6978047,0.0,2.6478856,2.9175336,0.4943394,0.5447247,2.2536957,1.0731971,29.825975,0.9640417,1.6942675,-0.0,9.571218,4.55776,1.7910389,0.85325515,1,1,71.26441537313718
G09_Y4_250_212,NOEL,NER,372144,4.604284,0.038166054,-0.00018806306,4.759119e-05,0.5378226,0.5183524,0.0,2,1,0,0,-3.2638657,-12.085661,-4.9172096,6349.230486116822,3.9388776,-0.0,-129.0035,-0.0,3.3448362,1.6400329,33.02458,16.19254,5.572511,2.732698,-5.2508073,0.5024029,-128.43956,0.34367988,3.0083256,1.2092862,-39.595047,16.361076,-6.6813536,2.761367,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.40998295,0.3273943,1.5740424,0.066706836,4.571723,2.6637514,4.698245,4.6443334,0.7970023,0.78788453,0.51283264,0.31192166,62.955753,2.6680217,4.5883956,2.6734657,5.8982944,4.9680223,1.0030918,0.8449267,0,0,4.3395686,0.03809847,9.8334485e-06,6.583688e-05,0.39461157,0.3916728,0.0,1,0,0,0,-0.28360006,-10.95903,-4.9628882,8402.93535727663,0.7424814,0.5215223,1.9454149,1.4238414,1.6942675,-0.0,3.1532433,2.2148523,0.5675017,0.3986469,-0.24893382,0.23342298,5.070207,20.716047,14.195487,-0.0,-8.857764,8.305845,-1.5941557,1.4948908,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.2267114,0.41787326,-14.226871,1.504344,3.8068662,2.68659,2.1633706,4.2698,0.38936463,0.7684886,0.6582791,0.47399953,31.07316,3.2856643,3.8135233,2.691288,6.292546,6.344335,1.1324197,1.1417831,0,0,113.90401241834644
G09_Y4_250_288,NOEL,NER,301737,4.5103583,0.031769186,-0.00037042613,4.221624e-05,0.542792,0.49773446,0.0,2,111,0,0,-99999.0,-12.707358,-5.6168594,6196.756131037756,1.5965651,485.71616,-125.905525,-0.0,10.380632,-0.0,41.543243,12638.522,7.2951875,2219.3835,-2.2410436,462.00656,-122.61414,701.5828,10.554046,74.62675,-59.286964,12229.603,-10.413855,2148.1501,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,1.3588758,0.44056717,-3.9625056,0.04929366,1.9422766,0.71025944,6.6157756,3.2332115,1.1733923,0.5735108,0.38895518,0.35584426,55.945145,0.69595885,1.9389619,0.7090473,1.890422,1.8625365,0.33694774,0.33198607,0,0,3.5190482,0.028034417,-5.7101966e-05,6.5518856e-05,0.43382987,0.42243317,0.0,1,1,0,1,1.3271825,-6.532244,-0.7255045,8201.142060880577,4.3881774,-0.0,-0.6805681,4.395286,7.9333525,3.2550478,87.26314,35.803993,19.84338,8.143257,-4.100982,0.27884242,-1.7287741,4.8042994,8.676928,4.1100416,-89.19567,42.682804,-20.282486,9.707124,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.8320971,0.4357304,-19.355526,0.71391857,2.2483225,1.2762277,4.689457,3.6215935,1.0660455,0.823334,0.35594916,0.28859457,24.85664,0.91682434,2.2482646,1.2761948,2.005974,1.9853729,0.45634165,0.45166978,0,0,125.52599898902838
